,Unique_Values,Value_Counts
0,0.06666666666666668,5400
1,0.16666666666666669,5329
2,0.1,5176
3,0.26666666666666666,5130
4,0.23333333333333334,5122
5,0.43333333333333335,5080
6,0.9,5065
7,0.6666666666666666,5044
8,0.3666666666666667,5008
9,0.7333333333333333,4972
10,0.2,4952
11,0.6333333333333333,4936
12,0.13333333333333333,4920
13,0.03333333333333333,4919
14,0.4,4900
15,0.3333333333333333,4894
16,0.7,4890
17,0.0,4870
18,0.8666666666666667,4835
19,0.3,4791
20,0.5333333333333333,4788
21,0.4666666666666667,4765
22,0.6,4742
23,0.8333333333333334,4713
24,0.7666666666666667,4712
25,0.5666666666666667,4707
26,0.5,4687
27,0.8,4685
28,0.9666666666666667,4497
29,0.9333333333333333,4463
30,0.9999999999999999,2817
